TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
55000,12445.1334,68177.2783,45115.0758,580.7292,-1196826.9889,68817.9290,0.0000,0.0000,263414.8688,-738275.9746,302.5286,-1001690.8433,-736901.9771,301.9553,75.9090,75.7897,4049072.5034,1.8665,1.8682
60000,12466.9620,67926.3119,45106.9876,619.3759,-1195707.6921,68945.5802,0.0000,0.0000,263343.4627,-737299.0118,302.4466,-1000642.4745,-735909.5729,302.4317,22.4254,23.7546,4059696.5385,1.4062,1.4191
65000,12292.4444,68171.6491,45119.4993,626.6627,-1196853.1315,69063.3178,0.0000,0.0000,263196.2677,-738383.2903,302.2776,-1001579.5580,-737019.6839,302.2534,-12.8797,-13.2197,4056782.2085,1.1174,1.1063
70000,12584.4649,67954.6142,45064.3583,603.3419,-1196501.5386,69270.4298,0.0000,0.0000,263121.3992,-737902.9302,302.1916,-1001024.3294,-736521.1555,302.3826,-51.5894,-49.6450,4055940.5706,1.6040,1.6137
75000,12553.6632,68172.5213,45141.0347,603.2915,-1195577.2033,68120.6590,0.0000,0.0000,262899.1754,-738086.8582,301.9363,-1000986.0336,-736710.5990,302.1672,-75.2733,-74.4903,4055956.8147,1.2687,1.2603
80000,12384.5141,68100.8462,44862.5238,603.5250,-1194900.2177,68028.7982,0.0000,0.0000,262723.9519,-738196.0585,301.7351,-1000920.0105,-736846.8714,301.9970,-39.6851,-41.3921,4058530.5304,1.8817,1.8866
85000,12391.1254,68143.6439,45253.0020,612.0708,-1195517.7391,68738.4151,0.0000,0.0000,263134.2290,-737245.2529,302.2063,-1000379.4820,-735859.2185,302.4026,2.0408,1.5543,4061162.3782,1.3089,1.3162
90000,12413.3921,68357.1924,45174.6867,630.8352,-1196571.2008,69358.1552,0.0000,0.0000,262929.5467,-737707.3925,301.9712,-1000636.9391,-736330.3745,302.4105,45.5568,43.6386,4063463.2876,1.2443,1.2537
95000,12466.1170,68120.5571,45120.0995,629.1290,-1195684.0033,68370.5215,0.0000,0.0000,263318.2771,-737659.3020,302.4177,-1000977.5792,-736258.8240,302.5670,-101.8332,-100.0099,4055095.4831,2.2111,2.2230
100000,12435.5122,68468.5617,45208.2917,617.3789,-1196459.8158,69425.7780,0.0000,0.0000,262854.0236,-737450.2697,301.8845,-1000304.2933,-736107.9309,302.5258,83.2993,82.4662,4059444.6023,0.7270,0.7260
105000,12410.8535,67791.2211,45063.0618,605.0966,-1196517.2901,68883.3506,0.0000,0.0000,263179.7274,-738583.9790,302.2586,-1001763.7064,-737216.9091,302.2966,101.9168,101.5422,4052939.9323,1.4121,1.3956
110000,12445.2853,68077.1088,45195.8598,589.0195,-1196550.9307,69071.4966,0.0000,0.0000,264068.2880,-737103.8727,303.2791,-1001172.1606,-735711.3348,302.3397,32.8411,35.7278,4055664.9115,1.2490,1.2362
115000,12472.8787,68277.6382,45151.5057,615.6782,-1197175.4054,69307.2675,0.0000,0.0000,262571.0976,-738779.3395,301.5596,-1001350.4371,-737406.6451,302.4222,17.1546,16.5326,4057018.5170,0.0249,0.0281
120000,12403.4870,68144.2874,45213.4469,629.3809,-1196102.0060,68589.2424,0.0000,0.0000,263180.2298,-737941.9315,302.2591,-1001122.1613,-736549.7401,302.1917,-25.4330,-23.7217,4056377.7698,1.2281,1.2341
125000,12416.4356,68273.5522,45202.8873,598.4652,-1196007.5631,68455.9021,0.0000,0.0000,262527.6221,-738532.6986,301.5096,-1001060.3207,-737161.7314,302.2806,-94.8087,-93.7105,4059494.6415,1.0280,1.0235
130000,12372.3250,68141.4938,45137.2045,614.3155,-1198786.3949,70037.5901,0.0000,0.0000,263682.7927,-738800.6733,302.8363,-1002483.4659,-737430.1830,301.9281,-0.4766,-2.6108,4054614.3244,0.2920,0.2863
135000,12446.7454,68114.4381,45116.9355,621.3552,-1197706.8463,70327.8397,0.0000,0.0000,263395.8396,-737683.6928,302.5068,-1001079.5325,-736304.9854,302.3769,142.0918,139.5782,4061729.1483,0.6790,0.6676
140000,12398.0600,67988.2255,45206.1970,605.9516,-1196301.4288,68923.5425,0.0000,0.0000,263567.7534,-737611.6988,302.7042,-1001179.4522,-736260.7406,302.5375,46.5501,46.6221,4055416.6777,0.7866,0.7916
145000,12409.0057,68293.8357,45184.8805,659.7993,-1197537.7388,69260.6204,0.0000,0.0000,263680.8242,-738048.7731,302.8341,-1001729.5974,-736668.0090,302.4193,81.9852,82.0085,4052354.3905,1.3331,1.3218
150000,12430.0803,68200.5522,45201.7271,603.2438,-1196036.7570,68736.4693,0.0000,0.0000,263027.2743,-737837.4101,302.0835,-1000864.6844,-736483.1451,302.4753,43.9430,43.8286,4058559.3636,1.2082,1.2078
155000,12475.8426,67761.7330,45113.9782,591.5067,-1197664.6110,70249.8200,0.0000,0.0000,263142.4388,-738329.2918,302.2157,-1001471.7306,-736936.9143,301.9829,184.9101,182.4435,4053915.7310,0.2689,0.2786
160000,12399.1480,68181.3311,45188.9409,612.9431,-1196080.7070,68447.1901,0.0000,0.0000,262368.9170,-738882.2366,301.3274,-1001251.1536,-737517.4118,301.7601,-72.2906,-71.7314,4056302.1701,1.1012,1.1131
165000,12482.8197,68305.5244,44994.9765,599.2687,-1195767.9291,68572.7562,0.0000,0.0000,263083.5238,-737729.0599,302.1481,-1000812.5837,-736368.8727,302.2376,38.4466,38.3392,4054578.8706,0.8443,0.8490
170000,12585.9308,68007.9244,45397.5821,609.0377,-1195794.8526,69283.2123,0.0000,0.0000,262841.4740,-737069.6913,301.8701,-999911.1653,-735699.3977,302.1625,20.2114,19.6433,4056740.2511,0.9208,0.9248
175000,12461.3745,68045.1846,45157.3394,632.2370,-1197070.4255,69513.3269,0.0000,0.0000,263934.7793,-737326.1838,303.1257,-1001260.9630,-735945.7368,302.5403,137.4805,135.2833,4055566.9941,0.3138,0.3283
180000,12472.1905,68121.6739,45248.1177,609.0796,-1196327.1467,68367.0940,0.0000,0.0000,263453.1802,-738055.8107,302.5726,-1001508.9910,-736693.1058,302.3430,-55.3124,-57.5485,4056382.5939,1.0276,1.0501
185000,12445.7456,68180.8493,45315.5618,589.3348,-1194538.3870,68216.9467,0.0000,0.0000,263314.3248,-736475.6240,302.4131,-999789.9488,-735100.1327,302.2960,-153.4010,-152.4971,4067688.0581,1.1019,1.1109
190000,12567.1476,68121.2316,45206.0609,606.5044,-1196033.3323,68548.9179,0.0000,0.0000,263605.4790,-737377.9909,302.7475,-1000983.4699,-736002.8018,302.2900,48.2163,49.8106,4052412.7890,0.7118,0.7206
195000,12413.6389,68161.2683,45230.6468,605.9681,-1196018.9453,68805.1458,0.0000,0.0000,263201.5646,-737600.7128,302.2836,-1000802.2775,-736234.7185,302.3620,-23.1228,-23.0118,4059446.3738,1.5535,1.5368
200000,12363.7089,68064.1595,45193.9622,618.0997,-1197690.7818,69671.2754,0.0000,0.0000,263066.2963,-738713.2799,302.1283,-1001779.5762,-737353.2251,302.3440,62.1418,61.7262,4054534.8112,0.8821,0.8833
205000,12536.0286,67537.2164,45172.4410,590.7266,-1196112.5888,67964.5355,0.0000,0.0000,262477.5047,-739834.1361,301.4521,-1002311.6408,-738455.6194,301.7505,-156.2859,-155.0419,4060487.8918,0.6948,0.6798
210000,12483.9016,67986.0468,45299.8399,624.0262,-1196705.8888,68345.8465,0.0000,0.0000,263433.9449,-738532.2829,302.5505,-1001966.2278,-737126.8465,301.7893,30.0528,28.1123,4055952.9979,1.5869,1.5845
215000,12345.4397,68081.2552,45341.5095,624.4166,-1196960.0239,69852.1073,0.0000,0.0000,262851.5543,-737863.7412,301.8817,-1000715.2955,-736496.2439,302.1545,155.2115,154.5128,4053632.2230,0.9239,0.9216
220000,12499.2344,67870.6111,45118.2889,598.7289,-1196073.8708,68557.7653,0.0000,0.0000,263527.8058,-737901.4364,302.6583,-1001429.2422,-736543.8684,302.1893,-25.9644,-26.5478,4057911.4560,0.5539,0.5260
225000,12393.7959,67781.3089,45097.4845,602.0186,-1197308.8885,68827.4164,0.0000,0.0000,263001.4940,-739605.3702,302.0539,-1002606.8642,-738228.3142,302.1320,-42.7198,-43.0120,4059467.3620,2.0152,2.0100
230000,12313.6265,67788.7797,45099.6220,600.3405,-1196885.3261,68949.0198,0.0000,0.0000,263260.4968,-738873.4409,302.3513,-1002133.9376,-737493.8429,301.7665,71.0642,68.7716,4056512.7412,1.0729,1.0760
235000,12402.4768,68050.4787,45167.4129,602.6756,-1197047.0970,69183.7296,0.0000,0.0000,263456.6364,-738183.6870,302.5766,-1001640.3234,-736781.5039,302.2160,39.7996,39.7482,4056724.2713,1.7948,1.7943
240000,12434.5986,68424.1023,45080.9934,593.4563,-1197040.9027,68921.9521,0.0000,0.0000,263287.3961,-738298.4040,302.3822,-1001585.8000,-736919.6050,302.1542,26.1561,24.8099,4055125.6247,1.4420,1.4392
245000,12504.0395,68199.7645,45263.8226,584.1529,-1196780.3958,68985.4028,0.0000,0.0000,264211.5700,-737031.6434,303.4436,-1001243.2135,-735649.8913,302.6653,55.1810,55.5110,4053081.9167,0.8017,0.8036
250000,12385.0754,68133.6855,45192.3492,618.0031,-1197270.3647,68845.8490,0.0000,0.0000,263584.1408,-738511.2617,302.7230,-1002095.4025,-737149.4703,302.3841,32.3665,29.8804,4053178.3236,0.4212,0.4189
255000,12482.1532,67764.2869,45197.3331,630.5829,-1196995.7745,68802.7783,0.0000,0.0000,263538.9186,-738579.7214,302.6711,-1002118.6400,-737222.9066,302.3206,-6.9938,-6.1821,4051188.3163,0.3454,0.3389
260000,12596.2640,67983.1784,45160.9357,595.1480,-1195167.7121,68596.9949,0.0000,0.0000,262767.3568,-737467.8343,301.7850,-1000235.1911,-736075.5584,302.2495,40.5354,43.3447,4061825.0754,0.4878,0.4782
265000,12407.3935,68188.3697,45280.4332,607.5564,-1196720.0209,68940.9360,0.0000,0.0000,263274.7555,-738020.5767,302.3677,-1001295.3322,-736635.5117,302.2121,-89.1766,-90.0264,4056845.6942,1.1534,1.1465
270000,12582.5302,68170.7046,45137.4841,594.6166,-1197778.4507,69282.3090,0.0000,0.0000,263140.8928,-738869.9136,302.2140,-1002010.8063,-737507.8920,302.1039,47.0640,47.0425,4057561.5310,1.2292,1.2376
275000,12666.7070,67984.3620,45152.6766,610.3726,-1197163.2222,69003.4165,0.0000,0.0000,262426.6038,-739319.0838,301.3936,-1001745.6875,-737949.1959,302.0701,-65.0199,-64.3495,4054725.5554,1.3419,1.3461
280000,12425.9722,67875.5656,45197.2875,609.9613,-1195663.9832,68317.1638,0.0000,0.0000,263609.6143,-737628.4185,302.7523,-1001238.0328,-736255.0326,301.9161,-64.0652,-62.4558,4054488.9470,0.9124,0.9143
285000,12432.9558,68031.4810,45130.2545,615.9437,-1195807.7363,68040.4275,0.0000,0.0000,263344.8697,-738211.8040,302.4482,-1001556.6737,-736821.1133,302.2301,-25.3297,-27.6562,4052956.6062,1.2714,1.2679
290000,12261.8149,68136.8322,45140.2462,614.6583,-1196965.5639,69054.4520,0.0000,0.0000,263211.1668,-738546.3935,302.2947,-1001757.5603,-737186.8081,302.0940,7.8958,8.1213,4059382.3950,0.9798,0.9711
295000,12449.7477,68111.1662,45045.6436,630.4417,-1196317.1514,69121.6360,0.0000,0.0000,263000.7015,-737957.8146,302.0529,-1000958.5162,-736593.9360,302.3493,-7.3686,-6.8481,4056380.1394,1.4116,1.4043
300000,12512.3140,67813.2833,45218.5266,615.7262,-1196329.3507,68573.5795,0.0000,0.0000,262873.2559,-738722.6653,301.9066,-1001595.9212,-737346.4092,302.1931,-25.4740,-27.3136,4056743.9915,0.3527,0.3529
305000,12463.6495,68178.9357,45119.3212,634.5177,-1196681.0462,68712.1905,0.0000,0.0000,262704.6788,-738867.7528,301.7130,-1001572.4315,-737475.1872,301.9689,32.1280,32.0609,4052331.1464,1.6313,1.6241
310000,12436.8292,67884.1417,45097.5063,615.6238,-1195541.3523,68100.5618,0.0000,0.0000,263147.5899,-738259.0997,302.2216,-1001406.6897,-736901.3537,302.1272,-42.4279,-44.9659,4058221.0138,1.0547,1.0538
315000,12370.1135,67681.2269,45140.2199,607.2466,-1196465.6939,68801.8475,0.0000,0.0000,262660.8827,-739204.1567,301.6627,-1001865.0394,-737845.4062,302.3505,25.2803,25.5603,4055535.7937,1.1495,1.1376
320000,12601.5356,68196.7758,45113.6375,576.8220,-1196074.1109,68559.5566,0.0000,0.0000,263192.0077,-737833.7756,302.2727,-1001025.7833,-736451.5603,302.2049,9.5834,9.3422,4054899.8357,1.1084,1.1008
325000,12506.0586,68428.8937,45104.7404,574.0461,-1195923.9427,68528.5962,0.0000,0.0000,263888.8537,-736892.7539,303.0730,-1000781.6076,-735520.2118,302.5626,12.8529,11.8344,4052705.8112,1.1612,1.1620
330000,12293.2190,68152.5807,45127.4607,603.6303,-1197266.5059,69545.3827,0.0000,0.0000,263122.4288,-738421.8038,302.1928,-1001544.2325,-737046.8186,302.6407,34.1434,34.1089,4054711.5847,0.5679,0.5543
335000,12419.2050,68000.7148,45314.8738,625.6683,-1196965.5969,69103.7909,0.0000,0.0000,263299.9112,-738201.4330,302.3966,-1001501.3442,-736846.2137,302.0055,-67.9031,-69.7353,4061028.1345,1.1848,1.1941
340000,12499.9200,67932.7528,45279.1936,611.4299,-1197249.9763,69265.4769,0.0000,0.0000,262800.5983,-738860.6047,301.8231,-1001661.2030,-737503.3385,301.9479,67.6948,67.4706,4051396.9570,1.4847,1.4804
345000,12421.9722,68425.5900,45192.0081,586.2181,-1195636.4275,69022.5800,0.0000,0.0000,263772.8901,-736215.1691,302.9398,-999988.0591,-734835.6139,302.4278,62.6214,61.0371,4059815.8357,0.8681,0.8676
350000,12527.0709,67971.1051,45336.1975,595.7539,-1195437.3900,68594.8762,0.0000,0.0000,263186.0006,-737226.3857,302.2658,-1000412.3864,-735863.8615,302.3760,-78.8369,-78.1510,4060757.4385,0.9010,0.9133
355000,12399.6091,68165.0784,45255.6711,646.3931,-1198191.7775,69627.2235,0.0000,0.0000,263289.2747,-738808.5276,302.3844,-1002097.8023,-737450.5357,302.4046,119.2907,119.7412,4051861.6614,1.1353,1.1399
360000,12445.0922,68193.5749,45002.1956,620.3089,-1196997.8103,69080.8297,0.0000,0.0000,263519.0247,-738136.7843,302.6482,-1001655.8090,-736756.9095,302.3255,15.7271,15.9347,4060450.6252,1.1736,1.1662
365000,12408.7041,68103.1400,45106.9944,629.6353,-1198234.9852,69605.7920,0.0000,0.0000,263212.9643,-739167.7551,302.2967,-1002380.7194,-737796.8367,302.0296,29.0636,26.1362,4048213.5507,0.9582,0.9575
370000,12431.5148,67934.5337,45203.8172,588.5680,-1196782.9215,68792.9613,0.0000,0.0000,263314.3039,-738517.2227,302.4131,-1001831.5265,-737167.2661,302.2688,-6.6454,-7.3025,4058201.9781,1.4022,1.4078
375000,12488.2921,67878.4341,45305.1694,608.3523,-1195551.2822,68064.2689,0.0000,0.0000,263263.9043,-737942.8611,302.3552,-1001206.7654,-736576.1570,302.2598,-124.9671,-121.4140,4057199.0554,1.9873,1.9794
380000,12442.5371,67981.1388,45300.0310,614.9655,-1196573.5782,68943.8610,0.0000,0.0000,263672.9340,-737618.1108,302.8250,-1001291.0448,-736257.7332,302.4746,32.9382,31.6699,4059179.1214,0.5028,0.5066
385000,12517.6449,68308.1159,45123.0139,591.4713,-1198113.6166,70053.4571,0.0000,0.0000,263501.5383,-738018.3752,302.6282,-1001519.9135,-736661.1334,302.3135,170.1947,170.2655,4056255.5478,1.0400,1.0432
390000,12554.0568,67964.7805,45195.0135,630.5310,-1195579.7297,68091.6435,0.0000,0.0000,262816.3632,-738327.3412,301.8412,-1001143.7044,-736972.7513,302.3026,-109.1988,-109.5531,4058581.2631,0.3410,0.3557
395000,12342.5991,68086.4016,45195.9455,609.8761,-1197162.9159,69246.9850,0.0000,0.0000,263158.7585,-738522.3500,302.2345,-1001681.1085,-737152.8915,302.1869,128.0751,130.3910,4054166.9186,1.2490,1.2393
400000,12264.0169,68163.7558,45133.1421,626.0173,-1195662.5890,69097.3131,0.0000,0.0000,263622.4809,-736755.8629,302.7671,-1000378.3438,-735372.2049,302.4685,17.8151,19.1205,4055713.1482,1.0784,1.0757
405000,12308.3257,68143.4080,45128.0805,615.2411,-1195148.8671,67828.4780,0.0000,0.0000,263500.4146,-737624.9192,302.6269,-1001125.3339,-736248.1097,301.9890,-52.5827,-52.2992,4057669.9954,2.2963,2.2884
410000,12579.8669,68144.9385,45309.8094,590.1120,-1196962.4817,68735.2524,0.0000,0.0000,263161.9514,-738440.5512,302.2381,-1001602.5026,-737082.2044,302.2405,-104.8895,-108.7686,4059851.5474,1.2230,1.2316
415000,12440.3715,67620.0956,45267.4084,609.1060,-1196217.5277,69486.7560,0.0000,0.0000,262629.8705,-738163.9197,301.6271,-1000793.7901,-736789.2362,302.0125,143.4694,141.4679,4058636.9573,1.2348,1.2386
420000,12470.8386,68044.7672,45026.4255,615.1418,-1196730.5636,69003.8399,0.0000,0.0000,263215.7748,-738353.7758,302.3000,-1001569.5506,-736998.5874,302.3758,-94.1934,-92.7438,4057515.3260,0.8809,0.8767
425000,12496.3083,67911.9466,45191.9004,608.9569,-1197097.6769,68919.7634,0.0000,0.0000,263885.0243,-738083.7770,303.0686,-1001968.8013,-736714.8909,302.3088,47.5994,48.9152,4056481.1804,1.2399,1.2433
430000,12483.9018,67858.5626,45215.6435,605.4634,-1196095.0673,68859.3043,0.0000,0.0000,263214.1085,-737858.0833,302.2980,-1001072.1918,-736497.2067,302.4838,-4.8698,-3.4924,4061228.9519,0.8449,0.8503
435000,12551.1833,68012.3298,45278.2286,625.7298,-1195478.2297,68108.8707,0.0000,0.0000,263294.5878,-737607.2997,302.3905,-1000901.8875,-736235.4256,302.3903,-153.8795,-150.5824,4062220.6342,1.3362,1.3256
440000,12371.9354,67983.3305,45216.5642,648.3593,-1196722.0222,69226.1107,0.0000,0.0000,262793.5103,-738482.2118,301.8150,-1001275.7222,-737122.6201,302.4814,25.2390,25.9187,4061024.0507,1.2142,1.2174
445000,12472.1300,68155.7962,45162.5832,644.6441,-1195323.6847,68212.0406,0.0000,0.0000,262636.3852,-738040.1054,301.6345,-1000676.4905,-736662.6368,302.0470,-88.7562,-87.0595,4060678.9215,1.7077,1.7153
450000,12418.2846,68143.6566,44992.7294,580.3068,-1199303.0114,70364.6749,0.0000,0.0000,262666.6549,-740136.7042,301.6693,-1002803.3590,-738773.8045,301.8989,34.6469,32.5696,4056091.7504,1.2227,1.2131
455000,12578.8446,68375.2191,45229.1157,613.2918,-1196332.8735,68659.7520,0.0000,0.0000,263307.9096,-737568.7407,302.4058,-1000876.6503,-736190.4407,302.2307,-104.7143,-105.5951,4057646.2867,0.7415,0.7363
460000,12328.6497,67712.3705,45275.8086,623.6822,-1197526.3870,70071.9317,0.0000,0.0000,263962.0914,-737551.8530,303.1571,-1001513.9444,-736181.8854,302.4158,159.9807,156.4288,4055833.3158,0.7160,0.7226
465000,12438.3853,68187.6534,45108.2029,577.7047,-1196741.0349,69868.1585,0.0000,0.0000,262832.8916,-737728.0385,301.8602,-1000560.9301,-736346.8182,302.3715,170.3924,170.2729,4057142.2094,1.4584,1.4608
470000,12698.3426,68109.7325,45199.5234,594.6511,-1197869.6034,69687.2582,0.0000,0.0000,263191.5442,-738388.5514,302.2721,-1001580.0957,-737000.8371,302.4805,-48.3622,-49.2217,4056109.3829,1.4499,1.4625
475000,12505.8149,68092.5494,45083.9986,607.1123,-1195987.1377,68070.2636,0.0000,0.0000,263136.6285,-738490.7706,302.2091,-1001627.3990,-737094.0287,301.9274,-100.5277,-102.8744,4056945.2144,1.4110,1.3966
480000,12399.6289,67892.9112,45225.1333,584.0414,-1195498.0228,68078.7846,0.0000,0.0000,263329.1643,-737988.3591,302.4302,-1001317.5234,-736602.6649,302.1864,-63.4667,-62.7560,4056066.9873,0.6977,0.6870
485000,12397.2945,68147.3499,45120.2813,623.6008,-1195882.1641,68166.3198,0.0000,0.0000,263534.4476,-737892.8702,302.6659,-1001427.3178,-736507.6066,302.6601,17.6923,15.0107,4056411.1141,1.4408,1.4510
490000,12322.7804,67889.5850,45059.2266,627.3420,-1197109.5148,69206.1892,0.0000,0.0000,262873.8695,-739130.5221,301.9073,-1002004.3917,-737772.6912,302.3473,43.3112,42.2587,4059797.8334,0.1983,0.1976
495000,12381.4621,68071.1908,45085.6315,620.6270,-1195997.7821,68846.8753,0.0000,0.0000,263138.8494,-737853.1459,302.2116,-1000991.9952,-736479.3603,302.2411,-97.6309,-96.9162,4059004.3841,1.3609,1.3566
500000,12497.5027,68285.5158,45119.5740,606.3205,-1194391.9041,67547.8986,0.0000,0.0000,262483.3606,-737851.7320,301.4588,-1000335.0926,-736479.9046,302.4118,-235.3803,-233.9862,4063319.3572,0.1510,0.1556
0,12497.5027,68285.5158,45119.5740,606.3205,-1194391.9042,67547.8986,0.0000,0.0000,262475.7550,-737859.3377,301.4501,-1000335.0927,-736480.9321,301.4501,-235.0942,-233.8973,4063319.3572,-235.0942,-233.8973
5000,12476.3258,68241.2025,45040.0860,595.3503,-1194844.6747,67891.2467,0.0000,0.0000,262758.2444,-737842.2189,301.7745,-1000600.4633,-736456.8682,302.3029,-63.3793,-62.1297,4059957.7558,0.1792,0.1799
10000,12578.3212,68245.7436,45033.0511,578.7484,-1195192.7189,67888.4171,0.0000,0.0000,263522.2518,-737346.1858,302.6519,-1000868.4376,-735970.2563,302.4385,-74.5256,-74.2641,4056189.5001,0.8075,0.8203
15000,12583.1009,67931.2094,45254.4611,599.8315,-1196846.4323,69232.6263,0.0000,0.0000,263612.2899,-737632.9130,302.7554,-1001245.2029,-736278.6373,302.4623,-22.2573,-21.0631,4056927.3661,0.5617,0.5676
20000,12518.0143,67855.9108,45088.8427,613.5569,-1195399.9180,68135.2117,0.0000,0.0000,263094.6197,-738093.7619,302.1608,-1001188.3815,-736722.2093,302.2385,-1.0232,-0.2937,4061278.3701,1.8041,1.7975
25000,12504.4787,68190.2443,45232.9674,634.0204,-1197496.1531,69310.9607,0.0000,0.0000,263524.0293,-738099.4523,302.6540,-1001623.4816,-736710.5151,302.1777,15.9492,15.0209,4060339.4505,0.9658,0.9660
30000,12330.2061,68100.6732,45105.1481,586.5226,-1197907.2739,69521.1397,0.0000,0.0000,263613.3556,-738650.2287,302.7566,-1002263.5842,-737286.5171,302.3979,55.2280,55.4930,4055823.9379,1.7957,1.8019
35000,12366.3580,67956.8179,45220.1072,612.9692,-1197795.5717,69757.7155,0.0000,0.0000,263078.3253,-738803.2787,302.1421,-1001881.6040,-737414.9394,302.1573,51.6886,52.6638,4059756.0990,0.2945,0.2935
40000,12515.1736,67831.6213,45184.0153,585.3430,-1197472.4206,69928.3013,0.0000,0.0000,262969.8644,-738458.1016,302.0175,-1001427.9660,-737079.8223,302.0314,72.9042,75.8902,4061459.6184,0.8671,0.8555
45000,12439.6318,67796.3288,45209.9699,591.3417,-1195871.3610,68597.4675,0.0000,0.0000,263504.0662,-737732.5550,302.6311,-1001236.6213,-736394.8947,302.1384,100.6515,98.8118,4061135.0122,1.0258,1.0245
50000,12450.0352,68155.4510,45126.4898,615.4577,-1196581.5754,68939.9740,0.0000,0.0000,262900.2519,-738393.9156,301.9376,-1001294.1674,-737015.9586,302.2496,87.7338,85.5719,4053702.8993,1.2220,1.2232
55000,12352.7919,67812.2351,45135.9241,622.2197,-1197106.0750,69488.3566,0.0000,0.0000,262782.7867,-738911.7608,301.8027,-1001694.5475,-737540.7323,301.8478,103.0597,104.1446,4052138.7122,1.1275,1.1226
60000,12374.9596,68051.5522,45207.7016,602.7803,-1196556.9645,68537.2665,0.0000,0.0000,262224.9636,-739557.7407,301.1620,-1001782.7042,-738196.1677,302.1756,-58.4047,-58.3370,4052083.8278,1.8498,1.8484
65000,12502.0053,67997.9181,45292.3705,619.2074,-1196074.6660,68334.0888,0.0000,0.0000,263365.7530,-737963.3229,302.4722,-1001329.0760,-736586.3049,301.8594,-69.7606,-69.0212,4057910.0062,-0.0401,-0.0295
70000,12348.5556,68030.6075,45011.0086,610.5200,-1197334.7490,69056.2147,0.0000,0.0000,262675.0006,-739602.8420,301.6789,-1002277.8426,-738235.5679,301.8998,44.8169,45.2480,4057925.7536,1.3739,1.3748
75000,12326.3858,67877.4549,45215.9579,588.9805,-1195766.0273,68559.9296,0.0000,0.0000,263687.9347,-737509.3839,302.8422,-1001197.3186,-736129.3153,302.2998,28.6730,27.5428,4060363.0948,0.8846,0.8810
80000,12521.8529,67947.3130,45047.4081,599.3636,-1195266.9636,68531.2174,0.0000,0.0000,263841.6151,-736778.1934,303.0187,-1000619.8085,-735395.8396,302.4095,-21.0169,-20.5664,4054994.7601,1.7809,1.7805
85000,12534.2881,68039.0770,45145.0208,593.7515,-1196399.3993,69159.0198,0.0000,0.0000,262574.6699,-738353.5723,301.5637,-1000928.2422,-736986.2377,302.2517,-36.6449,-39.0626,4060661.3445,0.6516,0.6439
90000,12401.3565,67823.1373,45146.6003,616.0660,-1195510.8836,68190.4111,0.0000,0.0000,262710.2925,-738623.0199,301.7194,-1001333.3124,-737243.5872,302.2175,-88.6150,-87.9612,4059042.3287,0.9093,0.9062
95000,12468.9989,68444.6742,45149.4976,566.5418,-1196689.9474,69591.9787,0.0000,0.0000,263101.7232,-737366.5330,302.1690,-1000468.2562,-736002.1905,302.2408,98.4810,96.6499,4054359.9360,0.9043,0.9154
100000,12652.1619,68299.2377,45350.0226,612.0801,-1194943.7163,67772.5824,0.0000,0.0000,262743.7684,-737513.8632,301.7579,-1000257.6316,-736138.1955,302.4636,-188.7713,-188.7894,4057097.2410,1.5490,1.5435
105000,12321.0951,67813.5090,45190.0830,627.1015,-1197449.5154,70106.0754,0.0000,0.0000,263033.0410,-738358.6104,302.0901,-1001391.6514,-737005.0032,302.1857,61.4543,60.4686,4056008.2748,0.2048,0.2182
110000,12331.6077,68121.9172,45384.3365,629.2227,-1198011.0910,69304.1459,0.0000,0.0000,263112.2349,-739127.6261,302.1810,-1002239.8611,-737753.7706,302.0318,55.0041,54.7621,4052951.2287,0.6637,0.6632
115000,12296.4791,68196.2220,45180.8169,602.9876,-1195206.3163,68654.2593,0.0000,0.0000,263288.4248,-736987.1267,302.3834,-1000275.5515,-735592.8107,302.0742,18.5414,19.4208,4057734.3120,1.1382,1.1221
120000,12276.7569,67872.8652,45156.6451,603.5082,-1197150.7243,69165.4326,0.0000,0.0000,263840.3529,-738235.1634,303.0173,-1002075.5163,-736856.3603,302.4160,61.7680,60.4048,4053132.6569,1.0544,1.0700
125000,12498.1578,67935.0168,45190.7448,623.6381,-1195169.3897,67830.2961,0.0000,0.0000,262853.0395,-738238.4967,301.8834,-1001091.5362,-736866.3996,302.1136,-67.4089,-66.7101,4057000.5606,0.8523,0.8737
130000,12515.4754,68358.4667,45045.0724,606.7462,-1196316.6998,68896.5443,0.0000,0.0000,263052.3384,-737842.0564,302.1123,-1000894.3947,-736444.5300,301.9725,30.4917,29.0753,4054178.7173,0.9909,0.9890
135000,12502.3598,67888.0947,45228.2702,566.8491,-1196857.8085,68885.8474,0.0000,0.0000,263438.9981,-738347.3892,302.5563,-1001786.3874,-736964.1901,302.2647,6.5108,5.2170,4054611.9930,0.9591,0.9635
140000,12436.3537,67867.9884,45228.4715,594.8129,-1197300.3757,69621.3946,0.0000,0.0000,263110.0700,-738441.2846,302.1786,-1001551.3546,-737054.3837,302.4375,67.5274,64.4459,4056358.8498,0.7316,0.7447
