TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
4306,1502.6345,17434.8028,42198.6730,190.0264,-1436355.1256,125004.9135,490.5055,1.5095,0.0000,-1249532.0603,0.0000,-1249532.0603,-1249532.0603,0.0000,15987.1521,15980.1885,4415449.5856,15987.1521,15980.1885
4307,1516.4187,17440.3054,42381.6880,192.1204,-1436511.9373,125066.2493,490.4819,1.5185,0.0000,-1249423.1550,0.0000,-1249423.1550,-1249423.1550,0.0000,15985.0145,15978.3308,4415449.5856,15985.0145,15978.3308
4308,1503.1506,17434.3355,42209.2356,190.0787,-1436371.2611,125010.6783,490.5011,1.5104,0.0000,-1249531.7710,0.0000,-1249531.7710,-1249531.7710,0.0000,15986.9826,15980.1278,4415449.5856,15986.9826,15980.1278
4309,1502.8110,17434.5912,42202.5178,190.0425,-1436361.3789,125007.1321,490.5037,1.5099,0.0000,-1249532.2708,0.0000,-1249532.2708,-1249532.2708,0.0000,15987.0881,15980.1698,4415449.5856,15987.0881,15980.1698
4310,1502.8417,17434.5617,42203.1583,190.0455,-1436362.3673,125007.4854,490.5035,1.5099,0.0000,-1249532.2613,0.0000,-1249532.2613,-1249532.2613,0.0000,15987.0769,15980.1653,4415449.5856,15987.0769,15980.1653
4311,1502.8142,17434.5880,42202.5857,190.0428,-1436361.4832,125007.1697,490.5037,1.5099,0.0000,-1249532.2692,0.0000,-1249532.2692,-1249532.2692,0.0000,15987.0869,15980.1693,4415449.5856,15987.0869,15980.1693
4312,1502.8110,17434.5912,42202.5178,190.0425,-1436361.3789,125007.1320,490.5037,1.5099,0.0000,-1249532.2708,0.0000,-1249532.2708,-1249532.2708,0.0000,15987.0882,15980.1700,4415449.5856,15987.0882,15980.1700
4313,1505.6851,17416.8911,42168.6747,190.3808,-1436537.5310,125061.7849,490.4388,1.5196,0.0000,-1249702.1560,0.0000,-1249702.1560,-1249702.1560,0.0000,15985.6618,15982.6377,4415449.5856,15985.6618,15982.6377
4314,1534.9368,17427.0162,42286.8627,195.7418,-1436701.9261,125124.5891,490.4393,1.5293,0.0000,-1249640.8109,0.0000,-1249640.8109,-1249640.8109,0.0000,15983.0121,15981.7774,4415449.5856,15983.0121,15981.7774
4315,1510.0554,17416.7438,42182.7030,191.1666,-1436576.2543,125075.4230,490.4332,1.5218,0.0000,-1249708.2074,0.0000,-1249708.2074,-1249708.2074,0.0000,15985.1621,15982.7305,4415449.5856,15985.1621,15982.7305
4316,1509.5558,17416.6932,42180.9381,191.0762,-1436572.4047,125074.0345,490.4336,1.5216,0.0000,-1249708.1518,0.0000,-1249708.1518,-1249708.1518,0.0000,15985.2154,15982.7294,4415449.5856,15985.2154,15982.7294
4317,1509.9835,17416.7356,42182.4472,191.1536,-1436575.7092,125075.2253,490.4332,1.5218,0.0000,-1249708.2089,0.0000,-1249708.2089,-1249708.2089,0.0000,15985.1687,15982.7295,4415449.5856,15985.1687,15982.7295
4318,1518.0029,17408.2762,42180.8962,190.6039,-1436771.5817,125133.5137,490.4115,1.5329,0.0000,-1249848.3443,0.0000,-1249848.3443,-1249848.3443,0.0000,15983.9435,15982.9340,4415449.5856,15983.9435,15982.9340
4319,1545.6753,17432.0741,42460.6744,192.7220,-1436952.1635,125201.9300,490.4561,1.5441,0.0000,-1249627.0875,0.0000,-1249627.0875,-1249627.0875,0.0000,15981.1349,15978.5621,4415449.5856,15981.1349,15978.5621
4320,1515.9847,17407.5862,42165.5861,190.5281,-1436748.7164,125125.9320,490.4106,1.5316,0.0000,-1249851.1571,0.0000,-1249851.1571,-1249851.1571,0.0000,15984.1764,15983.1890,4415449.5856,15984.1764,15983.1890
4321,1514.6991,17407.3862,42157.1468,190.4975,-1436731.9457,125120.5156,490.4106,1.5306,0.0000,-1249849.7594,0.0000,-1249849.7594,-1249849.7594,0.0000,15984.3313,15983.3108,4415449.5856,15984.3313,15983.3108
4322,1515.8493,17407.5549,42164.6414,190.5241,-1436747.0461,125125.3869,490.4106,1.5315,0.0000,-1249851.1474,0.0000,-1249851.1474,-1249851.1474,0.0000,15984.1915,15983.2019,4415449.5856,15984.1915,15983.2019
4323,1515.9683,17407.5822,42165.4708,190.5276,-1436748.5131,125125.8663,490.4106,1.5316,0.0000,-1249851.1558,0.0000,-1249851.1558,-1249851.1558,0.0000,15984.1775,15983.1899,4415449.5856,15984.1775,15983.1899
4324,1506.7652,17390.6637,42160.3739,188.5695,-1436981.6692,125185.6608,490.3992,1.5448,0.0000,-1250057.6922,0.0000,-1250057.6922,-1250057.6922,0.0000,15985.6702,15984.9592,4415449.5856,15985.6702,15984.9592
4325,1537.5020,17422.4711,42362.4845,197.5395,-1437193.2982,125260.3316,490.4732,1.5581,0.0000,-1249920.9383,0.0000,-1249920.9383,-1249920.9383,0.0000,15985.0601,15982.5204,4415449.5856,15985.0601,15982.5204
4326,1508.0303,17391.6331,42171.5485,188.9762,-1437003.8148,125192.4272,490.4028,1.5461,0.0000,-1250059.2506,0.0000,-1250059.2506,-1250059.2506,0.0000,15985.7012,15984.8941,4415449.5856,15985.7012,15984.8941
4327,1507.8854,17391.5138,42170.3370,188.9306,-1437001.6141,125191.7424,490.4024,1.5460,0.0000,-1250059.2565,0.0000,-1250059.2565,-1250059.2565,0.0000,15985.6987,15984.9021,4415449.5856,15985.6987,15984.9021
4328,1507.9327,17391.5525,42170.7341,188.9455,-1437002.3382,125191.9681,490.4025,1.5460,0.0000,-1250059.2569,0.0000,-1250059.2569,-1250059.2569,0.0000,15985.6988,15984.8988,4415449.5856,15985.6988,15984.8988
4329,1513.3756,17398.0864,42150.2069,191.8243,-1437223.1439,125255.5548,490.4175,1.5591,0.0000,-1250222.1192,0.0000,-1250222.1192,-1250222.1192,0.0000,15987.7066,15986.8039,4415449.5856,15987.7066,15986.8039
4330,1550.5191,17448.8677,42436.2026,199.5980,-1437423.2123,125333.5926,490.5235,1.5721,0.0000,-1249962.3367,0.0000,-1249962.3367,-1249962.3367,0.0000,15987.6949,15982.4820,4415449.5856,15987.6949,15982.4820
4331,1511.1032,17395.0137,42136.8196,191.2410,-1437198.6455,125247.4686,490.4111,1.5575,0.0000,-1250225.0308,0.0000,-1250225.0308,-1250225.0308,0.0000,15987.5782,15986.9044,4415449.5856,15987.5782,15986.9044
4332,1511.3106,17395.2900,42137.9575,191.2963,-1437201.1144,125248.2683,490.4117,1.5577,0.0000,-1250225.0223,0.0000,-1250225.0223,-1250225.0223,0.0000,15987.5908,15986.8971,4415449.5856,15987.5908,15986.8971
4333,1511.1520,17395.0787,42137.0857,191.2541,-1437199.2329,125247.6581,490.4113,1.5576,0.0000,-1250225.0354,0.0000,-1250225.0354,-1250225.0354,0.0000,15987.5811,15986.9026,4415449.5856,15987.5811,15986.9026
4334,1511.1464,17395.0712,42137.0549,191.2525,-1437199.1652,125247.6362,490.4112,1.5576,0.0000,-1250225.0352,0.0000,-1250225.0352,-1250225.0352,0.0000,15987.5810,15986.9031,4415449.5856,15987.5810,15986.9031
4335,1511.1520,17395.0787,42137.0857,191.2541,-1437199.2330,125247.6581,490.4113,1.5576,0.0000,-1250225.0355,0.0000,-1250225.0355,-1250225.0355,0.0000,15987.5810,15986.9025,4415449.5856,15987.5810,15986.9025
4336,1503.7251,17395.2145,42152.8957,188.9750,-1437365.0713,125289.7545,490.3947,1.5673,0.0000,-1250342.5446,0.0000,-1250342.5446,-1250342.5446,0.0000,15990.4298,15988.7233,4415449.5856,15990.4298,15988.7233
4337,1513.5789,17419.0161,42411.3463,190.4418,-1437519.4444,125339.6248,490.4332,1.5771,0.0000,-1250153.4263,0.0000,-1250153.4263,-1250153.4263,0.0000,15992.1044,15986.1109,4415449.5856,15992.1044,15986.1109
4338,1503.7046,17393.9121,42137.3832,189.0543,-1437345.1719,125284.1214,490.3937,1.5661,0.0000,-1250345.0365,0.0000,-1250345.0365,-1250345.0365,0.0000,15990.1417,15988.7479,4415449.5856,15990.1417,15988.7479
4339,1496.8816,17392.5182,42120.2899,188.7950,-1437489.6861,125318.5189,490.3550,1.5746,0.0000,-1250480.7530,0.0000,-1250480.7530,-1250480.7530,0.0000,15993.5453,15989.2399,4415449.5856,15993.5453,15989.2399
4340,1506.7210,17409.5528,42239.3067,194.3165,-1437625.5912,125358.4525,490.3563,1.5831,0.0000,-1250425.3023,0.0000,-1250425.3023,-1250425.3023,0.0000,15996.0551,15987.1605,4415449.5856,15996.0551,15987.1605
4341,1497.4920,17394.4023,42133.8670,189.4284,-1437517.3083,125325.9816,490.3520,1.5763,0.0000,-1250484.2086,0.0000,-1250484.2086,-1250484.2086,0.0000,15994.1117,15988.9989,4415449.5856,15994.1117,15988.9989
4342,1497.4014,17394.1806,42132.2690,189.3549,-1437514.5628,125325.2255,490.3523,1.5761,0.0000,-1250484.2030,0.0000,-1250484.2030,-1250484.2030,0.0000,15994.0569,15989.0273,4415449.5856,15994.0569,15989.0273
4343,1497.4545,17394.3115,42133.2133,189.3984,-1437516.1987,125325.6751,490.3521,1.5762,0.0000,-1250484.2176,0.0000,-1250484.2176,-1250484.2176,0.0000,15994.0886,15989.0096,4415449.5856,15994.0886,15989.0096
4344,1497.4582,17394.3206,42133.2790,189.4014,-1437516.3124,125325.7061,490.3521,1.5762,0.0000,-1250484.2189,0.0000,-1250484.2189,-1250484.2189,0.0000,15994.0903,15989.0079,4415449.5856,15994.0903,15989.0079
4345,1487.0655,17372.8930,42177.4369,187.5503,-1437525.3308,125317.5337,490.2920,1.5762,0.0000,-1250490.9832,0.0000,-1250490.9832,-1250490.9832,0.0000,15996.2433,15991.0994,4415449.5856,15996.2433,15991.0994
4346,1484.3488,17355.7101,42647.0268,187.2397,-1437534.3038,125310.3004,490.2374,1.5763,0.0000,-1250057.8643,0.0000,-1250057.8643,-1250057.8643,0.0000,15997.8338,15987.0774,4415449.5856,15997.8338,15987.0774
4347,1491.1975,17382.8746,42095.6211,188.2568,-1437520.9530,125321.3934,490.3205,1.5762,0.0000,-1250549.7129,0.0000,-1250549.7129,-1250549.7129,0.0000,15995.2677,15990.9753,4415449.5856,15995.2677,15990.9753
4348,1491.7358,17383.9797,42093.5341,188.3529,-1437520.4898,125321.8141,490.3236,1.5762,0.0000,-1250549.1734,0.0000,-1250549.1734,-1250549.1734,0.0000,15995.1566,15990.8642,4415449.5856,15995.1566,15990.8642
4349,1491.2504,17382.9847,42095.3543,188.2663,-1437520.9085,125321.4354,490.3209,1.5762,0.0000,-1250549.7204,0.0000,-1250549.7204,-1250549.7204,0.0000,15995.2566,15990.9651,4415449.5856,15995.2566,15990.9651
4350,1483.3823,17327.4909,42257.3041,189.5789,-1437557.4182,125291.8971,490.1272,1.5764,0.0000,-1250516.0614,0.0000,-1250516.0614,-1250516.0614,0.0000,16002.5290,15990.8061,4415449.5856,16002.5290,15990.8061
4351,1481.2529,17354.4961,42112.5909,187.1237,-1437537.0437,125308.1453,490.2282,1.5763,0.0000,-1250601.6302,0.0000,-1250601.6302,-1250601.6302,0.0000,15998.5989,15991.9355,4415449.5856,15998.5989,15991.9355
4352,1481.7922,17357.0568,42106.9808,187.1167,-1437535.4380,125309.4525,490.2369,1.5763,0.0000,-1250601.2258,0.0000,-1250601.2258,-1250601.2258,0.0000,15998.2756,15991.9163,4415449.5856,15998.2756,15991.9163
4353,1481.3050,17354.7633,42111.9587,187.1217,-1437536.8744,125308.2830,490.2291,1.5763,0.0000,-1250601.6374,0.0000,-1250601.6374,-1250601.6374,0.0000,15998.5649,15991.9343,4415449.5856,15998.5649,15991.9343
4354,1491.3207,17290.2763,42102.2668,191.9751,-1437590.2895,125268.5669,490.0051,1.5766,0.0000,-1250754.3021,0.0000,-1250754.3021,-1250754.3021,0.0000,16007.6612,15995.6498,4415449.5856,16007.6612,15995.6498
4355,1556.4052,17269.7804,42195.1406,206.4036,-1437641.7903,125233.8204,489.8518,1.5769,0.0000,-1250688.8114,0.0000,-1250688.8114,-1250688.8114,0.0000,16015.9576,15996.7758,4415449.5856,16015.9576,15996.7758
4356,1499.8863,17282.7047,42112.6184,194.0842,-1437600.6747,125261.2864,489.9690,1.5767,0.0000,-1250758.5490,0.0000,-1250758.5490,-1250758.5490,0.0000,16009.3761,15996.0795,4415449.5856,16009.3761,15996.0795
4357,1515.0675,17244.4470,42100.4901,190.8180,-1437666.2387,125225.4386,489.7513,1.5770,0.0000,-1250898.6492,0.0000,-1250898.6492,-1250898.6492,0.0000,16016.1607,15996.6907,4415449.5856,16016.1607,15996.6907
4358,1545.4465,17242.2561,42263.6746,188.8834,-1437729.0420,125195.4896,489.5458,1.5774,0.0000,-1250802.1686,0.0000,-1250802.1686,-1250802.1686,0.0000,16022.5850,15994.2849,4415449.5856,16022.5850,15994.2849
4359,1517.4106,17242.6028,42109.0004,190.5643,-1437672.6383,125222.2238,489.7302,1.5771,0.0000,-1250899.5291,0.0000,-1250899.5291,-1250899.5291,0.0000,16016.8240,15996.5916,4415449.5856,16016.8240,15996.5916
4360,1517.1478,17242.7864,42107.9806,190.5913,-1437671.9449,125222.5756,489.7325,1.5771,0.0000,-1250899.5536,0.0000,-1250899.5536,-1250899.5536,0.0000,16016.7526,15996.6054,4415449.5856,16016.7526,15996.6054
4361,1501.0498,17212.8533,42097.9734,186.8564,-1437745.9970,125190.5043,489.4779,1.5775,0.0000,-1251065.7043,0.0000,-1251065.7043,-1251065.7043,0.0000,16020.3057,15999.2964,4415449.5856,16020.3057,15999.2964
4362,1506.8578,17218.0148,42197.5590,195.0808,-1437816.5947,125164.8477,489.2482,1.5780,0.0000,-1251043.4084,0.0000,-1251043.4084,-1251043.4084,0.0000,16023.5768,16000.3001,4415449.5856,16023.5768,16000.3001
4363,1500.6781,17210.6778,42123.0559,188.5711,-1437773.3391,125179.9653,489.3873,1.5777,0.0000,-1251079.4258,0.0000,-1251079.4258,-1251079.4258,0.0000,16021.5897,15999.8897,4415449.5856,16021.5897,15999.8897
4364,1500.5716,17210.6658,42119.8280,188.3209,-1437770.6282,125180.9777,489.3962,1.5777,0.0000,-1251079.2904,0.0000,-1251079.2904,-1251079.2904,0.0000,16021.4636,15999.8421,4415449.5856,16021.4636,15999.8421
4365,1500.6660,17210.6743,42122.7259,188.5453,-1437773.0686,125180.0661,489.3882,1.5777,0.0000,-1251079.4251,0.0000,-1251079.4251,-1251079.4251,0.0000,16021.5769,15999.8848,4415449.5856,16021.5769,15999.8848
4366,1498.9067,17210.9847,42083.3627,195.9987,-1437853.0895,125154.3648,489.1468,1.5783,0.0000,-1251218.7468,0.0000,-1251218.7468,-1251218.7468,0.0000,16021.0689,15996.8586,4415449.5856,16021.0689,15996.8586
4367,1529.0544,17248.3898,42210.0038,209.4512,-1437928.7315,125136.2030,488.9622,1.5788,0.0000,-1251105.0882,0.0000,-1251105.0882,-1251105.0882,0.0000,16020.1519,15990.8905,4415449.5856,16020.1519,15990.8905
4368,1500.4601,17212.9870,42088.9138,197.0733,-1437860.8556,125152.2458,489.1258,1.5783,0.0000,-1251218.4716,0.0000,-1251218.4716,-1251218.4716,0.0000,16020.9998,15996.3857,4415449.5856,16020.9998,15996.3857
4369,1499.4706,17211.6931,42085.2226,196.4116,-1437856.1311,125153.5517,489.1385,1.5783,0.0000,-1251219.0646,0.0000,-1251219.0646,-1251219.0646,0.0000,16021.0456,15996.6887,4415449.5856,16021.0456,15996.6887
4370,1499.5642,17211.8163,42085.5640,196.4767,-1437856.6040,125153.4199,489.1372,1.5783,0.0000,-1251219.0474,0.0000,-1251219.0474,-1251219.0474,0.0000,16021.0409,15996.6588,4415449.5856,16021.0409,15996.6588
4371,1499.4799,17211.7054,42085.2565,196.4181,-1437856.1788,125153.5385,489.1384,1.5783,0.0000,-1251219.0638,0.0000,-1251219.0638,-1251219.0638,0.0000,16021.0451,15996.6857,4415449.5856,16021.0451,15996.6857
4372,1499.4706,17211.6931,42085.2226,196.4116,-1437856.1311,125153.5517,489.1385,1.5783,0.0000,-1251219.0646,0.0000,-1251219.0646,-1251219.0646,0.0000,16021.0456,15996.6887,4415449.5856,16021.0456,15996.6887
4373,1488.6600,17195.0614,42123.2524,188.5044,-1437938.6697,125132.4141,488.9001,1.5790,0.0000,-1251320.2985,0.0000,-1251320.2985,-1251320.2985,0.0000,16015.1587,15994.1979,4415449.5856,16015.1587,15994.1979
4374,1510.3163,17210.9280,42399.4493,189.3081,-1438016.3058,125118.7573,488.7095,1.5796,0.0000,-1251097.2575,0.0000,-1251097.2575,-1251097.2575,0.0000,16008.8053,15987.6529,4415449.5856,16008.8053,15987.6529
4375,1488.2365,17195.7651,42096.0505,189.3640,-1437922.7844,125135.9836,488.9433,1.5788,0.0000,-1251326.8626,0.0000,-1251326.8626,-1251326.8626,0.0000,16016.3565,15995.0109,4415449.5856,16016.3565,15995.0109
4376,1488.4246,17196.4190,42087.7048,189.8118,-1437916.2632,125137.5220,488.9614,1.5788,0.0000,-1251325.8408,0.0000,-1251325.8408,-1251325.8408,0.0000,16016.8388,15995.2954,4415449.5856,16016.8388,15995.2954
4377,1488.2459,17195.8210,42095.1442,189.4063,-1437922.1349,125136.1353,488.9451,1.5788,0.0000,-1251326.8583,0.0000,-1251326.8583,-1251326.8583,0.0000,16016.4045,15995.0402,4415449.5856,16016.4045,15995.0402
4378,1488.2389,17195.7806,42095.7940,189.3758,-1437922.6021,125136.0263,488.9438,1.5788,0.0000,-1251326.8639,0.0000,-1251326.8639,-1251326.8639,0.0000,16016.3696,15995.0188,4415449.5856,16016.3696,15995.0188
4379,1485.3924,17173.3911,42072.5796,192.1274,-1438014.2711,125113.4884,488.6274,1.5797,0.0000,-1251487.0850,0.0000,-1251487.0850,-1251487.0850,0.0000,16006.3922,15989.4802,4415449.5856,16006.3922,15989.4802
4380,1533.4879,17199.0635,42177.3531,221.2909,-1438099.3394,125100.7898,488.3398,1.5805,0.0000,-1251377.4338,0.0000,-1251377.4338,-1251377.4338,0.0000,15995.8569,15981.1446,4415449.5856,15995.8569,15981.1446
4381,1487.8962,17173.7522,42077.3964,193.8760,-1438023.0664,125111.7833,488.5974,1.5798,0.0000,-1251488.1852,0.0000,-1251488.1852,-1251488.1852,0.0000,16005.3666,15988.7763,4415449.5856,16005.3666,15988.7763
4382,1487.5686,17173.6785,42076.7493,193.6525,-1438022.0176,125111.9834,488.6009,1.5798,0.0000,-1251488.2045,0.0000,-1251488.2045,-1251488.2045,0.0000,16005.4901,15988.8630,4415449.5856,16005.4901,15988.8630
4383,1492.4784,17148.6603,42121.6686,191.8289,-1438117.5057,125089.8474,488.1559,1.5808,0.0000,-1251583.2852,0.0000,-1251583.2852,-1251583.2852,0.0000,15994.2123,15983.3373,4415449.5856,15994.2123,15983.3373
4384,1544.1038,17172.8715,42472.5518,192.4040,-1438205.0788,125079.7870,487.7647,1.5819,0.0000,-1251254.0142,0.0000,-1251254.0142,-1251254.0142,0.0000,15982.2662,15972.6669,4415449.5856,15982.2662,15972.6669
4385,1486.3903,17150.6857,42076.6417,192.1002,-1438091.4298,125094.8495,488.2757,1.5805,0.0000,-1251600.9061,0.0000,-1251600.9061,-1251600.9061,0.0000,15997.4545,15985.4550,4415449.5856,15997.4545,15985.4550
4386,1485.4290,17151.8457,42069.1885,192.1999,-1438084.6652,125096.2797,488.3070,1.5805,0.0000,-1251599.8349,0.0000,-1251599.8349,-1251599.8349,0.0000,15998.2745,15985.9256,4415449.5856,15998.2745,15985.9256
4387,1486.2834,17150.7902,42075.8222,192.1096,-1438090.7580,125094.9897,488.2788,1.5805,0.0000,-1251600.9035,0.0000,-1251600.9035,-1251600.9035,0.0000,15997.5360,15985.5027,4415449.5856,15997.5360,15985.5027
4388,1486.3529,17150.7216,42076.3549,192.1034,-1438091.1967,125094.8982,488.2768,1.5805,0.0000,-1251600.9083,0.0000,-1251600.9083,-1251600.9083,0.0000,15997.4824,15985.4712,4415449.5856,15997.4824,15985.4712
4389,1494.9547,17120.7664,42065.8043,188.2685,-1438189.6893,125075.3502,487.8453,1.5817,0.0000,-1251755.1182,0.0000,-1251755.1182,-1251755.1182,0.0000,15987.9023,15984.5891,4415449.5856,15987.9023,15984.5891
4390,1566.4230,17150.6069,42207.3113,214.2262,-1438279.8020,125068.6037,487.5317,1.5830,0.0000,-1251583.5162,0.0000,-1251583.5162,-1251583.5162,0.0000,15977.5936,15980.4853,4415449.5856,15977.5936,15980.4853
4391,1491.2433,17121.0421,42059.9273,187.3356,-1438180.2147,125076.7245,487.8831,1.5816,0.0000,-1251754.4771,0.0000,-1251754.4771,-1251754.4771,0.0000,15988.8936,15984.8254,4415449.5856,15988.8936,15984.8254
4392,1493.7568,17120.7563,42063.8560,187.9528,-1438186.8115,125075.7568,487.8567,1.5817,0.0000,-1251755.2944,0.0000,-1251755.2944,-1251755.2944,0.0000,15988.2047,15984.6651,4415449.5856,15988.2047,15984.6651
4393,1501.7292,17108.9343,42116.5159,195.3605,-1438294.2997,125063.2855,487.5117,1.5831,0.0000,-1251819.3795,0.0000,-1251819.3795,-1251819.3795,0.0000,15980.9193,15980.0783,4415449.5856,15980.9193,15980.0783
4394,1547.4239,17154.5927,42530.6859,212.1711,-1438392.7790,125064.6329,487.2234,1.5845,0.0000,-1251394.4646,0.0000,-1251394.4646,-1251394.4646,0.0000,15972.9549,15969.7801,4415449.5856,15972.9549,15969.7801
4395,1494.3926,17106.5675,42051.0481,191.5001,-1438255.1665,125066.3173,487.6340,1.5826,0.0000,-1251856.1243,0.0000,-1251856.1243,-1251856.1243,0.0000,15983.7239,15982.5882,4415449.5856,15983.7239,15982.5882
4396,1493.6745,17106.9790,42045.3641,190.9812,-1438248.4892,125067.0143,487.6553,1.5825,0.0000,-1251855.2383,0.0000,-1251855.2383,-1251855.2383,0.0000,15984.1842,15982.9180,4415449.5856,15984.1842,15982.9180
4397,1494.3142,17106.5984,42050.4108,191.4466,-1438254.5008,125066.3845,487.6362,1.5826,0.0000,-1251856.1276,0.0000,-1251856.1276,-1251856.1276,0.0000,15983.7696,15982.6219,4415449.5856,15983.7696,15982.6219
4398,1494.3424,17106.5869,42050.6402,191.4659,-1438254.7411,125066.3601,487.6354,1.5826,0.0000,-1251856.1276,0.0000,-1251856.1276,-1251856.1276,0.0000,15983.7529,15982.6096,4415449.5856,15983.7529,15982.6096
4399,1481.1626,17083.4905,42040.5973,187.9480,-1438379.7911,125055.5229,487.2947,1.5842,0.0000,-1252042.1910,0.0000,-1252042.1910,-1252042.1910,0.0000,15980.6060,15981.2086,4415449.5856,15980.6060,15981.2086
4400,1541.7258,17127.0313,42151.1251,200.7592,-1438494.8266,125059.2294,487.0026,1.5858,0.0000,-1251926.3674,0.0000,-1251926.3674,-1251926.3674,0.0000,15976.6433,15975.8497,4415449.5856,15976.6433,15975.8497
4401,1484.3438,17085.0027,42047.1921,188.6027,-1438393.4218,125055.2201,487.2589,1.5844,0.0000,-1252044.2172,0.0000,-1252044.2172,-1252044.2172,0.0000,15980.1962,15979.5872,4415449.5856,15980.1962,15979.5872
4402,1498.2573,17096.4904,42118.4741,191.1469,-1438518.1900,125051.4733,486.9840,1.5861,0.0000,-1252073.7779,0.0000,-1252073.7779,-1252073.7779,0.0000,15982.4944,15977.0941,4415449.5856,15982.4944,15977.0941
4403,1556.8796,17162.9405,42614.1478,201.1851,-1438633.3869,125062.2531,486.7965,1.5878,0.0000,-1251547.5966,0.0000,-1251547.5966,-1251547.5966,0.0000,15983.8753,15967.1583,4415449.5856,15983.8753,15967.1583
4404,1486.5106,17084.3896,42028.0044,189.0708,-1438463.2295,125051.3313,487.0969,1.5853,0.0000,-1252135.2406,0.0000,-1252135.2406,-1252135.2406,0.0000,15981.5709,15979.3417,4415449.5856,15981.5709,15979.3417
4405,1485.6910,17083.6906,42023.5266,188.9215,-1438456.3777,125051.5183,487.1119,1.5852,0.0000,-1252134.3325,0.0000,-1252134.3325,-1252134.3325,0.0000,15981.4459,15979.4885,4415449.5856,15981.4459,15979.4885
4406,1486.4226,17084.3121,42027.4920,189.0548,-1438462.5464,125051.3481,487.0984,1.5853,0.0000,-1252135.2331,0.0000,-1252135.2331,-1252135.2331,0.0000,15981.5580,15979.3571,4415449.5856,15981.5580,15979.3571
4407,1486.4964,17084.3769,42027.9212,189.0682,-1438463.1203,125051.3340,487.0972,1.5853,0.0000,-1252135.2411,0.0000,-1252135.2411,-1252135.2411,0.0000,15981.5683,15979.3436,4415449.5856,15981.5683,15979.3436
4408,1476.3199,17076.3584,42091.1282,189.2052,-1438606.1265,125045.3659,486.8317,1.5873,0.0000,-1252239.3301,0.0000,-1252239.3301,-1252239.3301,0.0000,15992.4370,15980.7203,4415449.5856,15992.4370,15980.7203
4409,1544.7811,17138.1309,42408.0829,211.4996,-1438737.9191,125055.9652,486.6819,1.5893,0.0000,-1251891.1880,0.0000,-1251891.1880,-1251891.1880,0.0000,16002.1588,15977.2326,4415449.5856,16002.1588,15977.2326
4410,1471.3407,17071.5815,42044.0773,186.9397,-1438566.9342,125045.3611,486.8948,1.5867,0.0000,-1252259.1523,0.0000,-1252259.1523,-1252259.1523,0.0000,15989.4882,15980.8989,4415449.5856,15989.4882,15980.8989
4411,1471.0655,17071.2590,42035.5678,186.6432,-1438556.8207,125045.5710,486.9124,1.5866,0.0000,-1252258.2152,0.0000,-1252258.2152,-1252258.2152,0.0000,15988.7217,15980.8757,4415449.5856,15988.7217,15980.8757
4412,1471.2900,17071.5275,42043.0540,186.9009,-1438565.8112,125045.3804,486.8968,1.5867,0.0000,-1252259.1749,0.0000,-1252259.1749,-1252259.1749,0.0000,15989.4016,15980.8966,4415449.5856,15989.4016,15980.8966
4413,1487.9471,17071.6359,42047.2578,193.7281,-1438702.0122,125039.0912,486.6260,1.5888,0.0000,-1252374.1372,0.0000,-1252374.1372,-1252374.1372,0.0000,16002.4287,15985.4543,4415449.5856,16002.4287,15985.4543
4414,1579.2026,17135.8916,42375.2787,213.4479,-1438827.5362,125048.3842,486.4088,1.5909,0.0000,-1251987.3315,0.0000,-1251987.3315,-1251987.3315,0.0000,16014.2829,15984.0512,4415449.5856,16014.2829,15984.0512
4415,1475.9354,17065.2551,42012.8212,190.5878,-1438665.6346,125039.2511,486.6951,1.5882,0.0000,-1252393.5008,0.0000,-1252393.5008,-1252393.5008,0.0000,15998.9653,15984.8342,4415449.5856,15998.9653,15984.8342
4416,1470.3528,17049.4265,42099.6572,186.4042,-1438795.4172,125032.3603,486.3598,1.5904,0.0000,-1252469.2659,0.0000,-1252469.2659,-1252469.2659,0.0000,16011.2156,15987.8036,4415449.5856,16011.2156,15987.8036
4417,1520.1660,17099.3834,42573.3365,203.5677,-1438914.8374,125040.6010,486.1387,1.5926,0.0000,-1251990.0513,0.0000,-1251990.0513,-1251990.0513,0.0000,16022.3068,15984.6376,4415449.5856,16022.3068,15984.6376
4418,1465.9222,17047.6405,42021.7207,185.4597,-1438749.1369,125033.1309,486.4692,1.5896,0.0000,-1252507.2041,0.0000,-1252507.2041,-1252507.2041,0.0000,16006.8674,15987.4521,4415449.5856,16006.8674,15987.4521
4419,1472.5435,17035.2836,42023.5484,197.9078,-1438882.2588,125027.1354,486.2150,1.5920,0.0000,-1252638.0331,0.0000,-1252638.0331,-1252638.0331,0.0000,16015.4937,15991.7906,4415449.5856,16015.4937,15991.7906
4420,1555.3841,17101.3923,42288.0748,241.2919,-1439003.8805,125037.4666,486.1354,1.5944,0.0000,-1252292.5409,0.0000,-1252292.5409,-1252292.5409,0.0000,16022.8206,15990.8403,4415449.5856,16022.8206,15990.8403
